# Wavelength Transmittance 
# Filter Q 
# lambda eff:20.9mu
# (um)               (%) 
2.2603979E+00        8.1999999E-05
-1.1230000E-04       9.6805420E+00
2.2609091E+00        7.6299999E-05
-1.2160000E-04       9.6899223E+00
2.2614200E+00        6.0800001E-05
-1.4759999E-04       9.6993208E+00
2.2619319E+00        3.8899998E-05
-1.6759998E-04       9.7087383E+00
2.2624440E+00        1.9800000E-05
-1.6739999E-04       9.7181730E+00
2.2629550E+00        1.0499999E-05
-1.5420000E-04       9.7276268E+00
2.2634680E+00        1.1000000E-05
-1.5450000E-04       9.7370987E+00
2.2639799E+00        1.7599999E-05
-1.8670000E-04       9.7465887E+00
2.2644930E+00        2.9599998E-05
-2.4699999E-04       9.7560978E+00
2.2650061E+00        4.9800001E-05
-3.0879999E-04       9.7656250E+00
2.2655189E+00        7.5599994E-05
-3.3690000E-04       9.7751713E+00
2.2660320E+00        9.7000004E-05
-3.1020000E-04       9.7847357E+00
2.2665460E+00        1.0320000E-04
-2.3320000E-04       9.7943192E+00
2.2670600E+00        9.0100002E-05
-1.3380000E-04       9.8039217E+00
2.2675741E+00        6.5299995E-05
-4.3199998E-05       9.8135424E+00
2.2680881E+00        4.3900000E-05
2.1500000E-05        9.8231831E+00
2.2686031E+00        3.6500001E-05
5.8900001E-05        9.8328419E+00
2.2691171E+00        4.5500001E-05
7.4600001E-05        9.8425198E+00
2.2696321E+00        6.5100001E-05
7.4600001E-05        9.8522167E+00
2.2701480E+00        8.4899999E-05
6.8399997E-05        9.8619328E+00
2.2706630E+00        9.5800002E-05
7.1000002E-05        9.8716679E+00
2.2711790E+00        9.3199997E-05
8.9599998E-05        9.8814230E+00
2.2716949E+00        7.7499993E-05
1.0470000E-04        9.8911972E+00
2.2722111E+00        5.1999999E-05
8.2699997E-05        9.9009895E+00
2.2727270E+00        2.2900000E-05
1.5300000E-05        9.9108028E+00
2.2732439E+00        -3.3000001E-06
-5.6500001E-05       9.9206352E+00
2.2737610E+00        -2.0699999E-05
-6.9399997E-05       9.9304867E+00
2.2742779E+00        -2.6499998E-05
9.2999999E-06        9.9403582E+00
2.2747951E+00        -2.0300000E-05
1.4449999E-04        9.9502487E+00
2.2753129E+00        -6.0000002E-06
2.5960000E-04        9.9601593E+00
2.2758310E+00        1.2600000E-05
2.9400000E-04        9.9700899E+00
2.2763491E+00        3.4299999E-05
2.4390001E-04        9.9800396E+00
2.2768669E+00        5.7699999E-05
1.5450000E-04        9.9900103E+00
2.2773850E+00        7.5999997E-05
8.2499995E-05        1.0000000E+01
2.2779040E+00        8.0300000E-05
5.3899999E-05        1.0010010E+01
2.2784231E+00        6.5100001E-05
6.0299997E-05        1.0020040E+01
2.2789431E+00        3.5000001E-05
7.5599994E-05        1.0030090E+01
2.2794621E+00        2.8999998E-06
8.0799997E-05        1.0040160E+01
2.2799821E+00        -2.2599999E-05
7.0800001E-05        1.0050250E+01
2.2805021E+00        -3.8099999E-05
4.9399998E-05        1.0060360E+01
2.2810221E+00        -4.7199999E-05
2.2900000E-05        1.0070490E+01
2.2815421E+00        -4.7699999E-05
-2.0999998E-06       1.0080650E+01
2.2820630E+00        -3.7700000E-05
-2.0300000E-05       1.0090820E+01
2.2825840E+00        -1.9300000E-05
-3.5300000E-05       1.0101010E+01
2.2831049E+00        5.0000000E-07
-6.1999999E-05       1.0111220E+01
2.2836261E+00        1.0499999E-05
-1.1110000E-04       1.0121460E+01
2.2841480E+00        9.2999999E-06
-1.7640000E-04       1.0131710E+01
2.2846701E+00        2.3999999E-06
-2.3669998E-04       1.0141990E+01
2.2851920E+00        -2.0999998E-06
-2.6440001E-04       1.0152280E+01
2.2857139E+00        -2.6000000E-06
-2.4410000E-04       1.0162600E+01
2.2862370E+00        -1.9999999E-07
-1.7910000E-04       1.0172940E+01
2.2867601E+00        5.0000003E-06
-9.5399999E-05       1.0183300E+01
2.2872829E+00        1.4799999E-05
-2.5500000E-05       1.0193680E+01
2.2878060E+00        2.8099999E-05
1.6700000E-05        1.0204080E+01
2.2883301E+00        3.9600000E-05
3.7700000E-05        1.0214500E+01
2.2888529E+00        4.2199998E-05
5.6500001E-05        1.0224950E+01
2.2893770E+00        3.4099998E-05
7.9199999E-05        1.0235410E+01
2.2899010E+00        2.1500000E-05
8.9599998E-05        1.0245900E+01
2.2904260E+00        1.5300000E-05
7.4099997E-05        1.0256410E+01
2.2909510E+00        2.1700000E-05
4.3199998E-05        1.0266940E+01
2.2914760E+00        4.0799998E-05
3.0499999E-05        1.0277490E+01
2.2920010E+00        6.3699998E-05
5.9099995E-05        1.0288070E+01
2.2925260E+00        8.0599995E-05
1.2109999E-04        1.0298660E+01
2.2930520E+00        8.6499997E-05
1.7859999E-04        1.0309280E+01
2.2935779E+00        8.5599997E-05
1.8449999E-04        1.0319920E+01
2.2941041E+00        8.4899999E-05
1.1610000E-04        1.0330580E+01
2.2946310E+00        9.0399997E-05
-7.9000001E-06       1.0341260E+01
2.2951570E+00        9.7299999E-05
-1.3759999E-04       1.0351970E+01
2.2956841E+00        9.2700000E-05
-2.1600000E-04       1.0362690E+01
2.2962110E+00        6.3399995E-05
-2.1619999E-04       1.0373440E+01
2.2967391E+00        1.2100000E-05
-1.5710000E-04       1.0384220E+01
2.2972660E+00        -4.0799998E-05
-8.6799999E-05       1.0395010E+01
2.2977941E+00        -6.9399997E-05
-4.2399999E-05       1.0405830E+01
2.2983220E+00        -5.7000001E-05
-2.8400000E-05       1.0416670E+01
2.2988510E+00        -1.2600000E-05
-2.5699999E-05       1.0427530E+01
2.2993791E+00        3.9300001E-05
-1.3100000E-05       1.0438410E+01
2.2999079E+00        7.4099997E-05
2.2599999E-05        1.0449320E+01
2.3004370E+00        8.2499995E-05
8.5300002E-05        1.0460250E+01
2.3009670E+00        6.9800000E-05
1.7069999E-04        1.0471200E+01
2.3014960E+00        4.8600003E-05
2.5869999E-04        1.0482180E+01
2.3020260E+00        3.1899999E-05
3.2260001E-04        1.0493180E+01
2.3025560E+00        3.1000000E-05
3.4549998E-04        1.0504200E+01
2.3030860E+00        5.0099999E-05
3.3190000E-04        1.0515250E+01
2.3036170E+00        8.4599997E-05
2.9899998E-04        1.0526320E+01
2.3041470E+00        1.2109999E-04
2.5529999E-04        1.0537410E+01
2.3046780E+00        1.4449999E-04
1.9979999E-04        1.0548520E+01
2.3052101E+00        1.4520000E-04
1.3710000E-04        1.0559660E+01
2.3057411E+00        1.2400000E-04
8.6099993E-05        1.0570820E+01
2.3062730E+00        9.0800000E-05
6.4799999E-05        1.0582010E+01
2.3068049E+00        5.8900001E-05
7.0599999E-05        1.0593220E+01
2.3073370E+00        4.1499999E-05
7.9600002E-05        1.0604450E+01
2.3078699E+00        4.3600001E-05
7.1299997E-05        1.0615710E+01
2.3084030E+00        5.9599999E-05
4.6199995E-05        1.0626990E+01
2.3089361E+00        7.6799995E-05
2.0500000E-05        1.0638300E+01
2.3094690E+00        8.5300002E-05
5.0000000E-07        1.0649630E+01
2.3100021E+00        8.2200000E-05
-1.9600000E-05       1.0660980E+01
2.3105359E+00        7.1299997E-05
-5.3199998E-05       1.0672360E+01
2.3110700E+00        5.6500001E-05
-1.0420000E-04       1.0683760E+01
2.3116040E+00        3.6500001E-05
-1.6240000E-04       1.0695190E+01
2.3121390E+00        1.1200000E-05
-2.0929999E-04       1.0706640E+01
2.3126740E+00        -1.8600000E-05
-2.2749999E-04       1.0718110E+01
2.3132081E+00        -4.5099998E-05
-1.9999999E-04       1.0729610E+01
2.3137441E+00        -6.0499999E-05
-1.2420000E-04       1.0741140E+01
2.3142791E+00        -6.1699997E-05
-1.9800000E-05       1.0752690E+01
2.3148150E+00        -5.3899999E-05
8.1999999E-05        1.0764260E+01
2.3153510E+00        -4.3399999E-05
1.5900000E-04        1.0775860E+01
2.3158870E+00        -2.9100000E-05
2.0549999E-04        1.0787490E+01
2.3164229E+00        -7.3999995E-06
2.2360000E-04        1.0799140E+01
2.3169601E+00        2.2400000E-05
2.1840000E-04        1.0810810E+01
2.3174970E+00        5.2200001E-05
2.0239998E-04        1.0822510E+01
2.3180339E+00        7.1299997E-05
1.8809999E-04        1.0834240E+01
2.3185720E+00        7.1000002E-05
1.7279999E-04        1.0845990E+01
2.3191090E+00        5.5299999E-05
1.4189999E-04        1.0857760E+01
2.3196471E+00        2.9999999E-05
8.8200002E-05        1.0869570E+01
2.3201859E+00        1.9000000E-06
3.5800000E-05        1.0881390E+01
2.3207240E+00        -2.4300001E-05
2.6199999E-05        1.0893250E+01
2.3212631E+00        -4.3600001E-05
8.1799997E-05        1.0905130E+01
2.3218019E+00        -5.4100001E-05
1.7570000E-04        1.0917030E+01
2.3223410E+00        -5.8199999E-05
2.5129999E-04        1.0928960E+01
2.3228800E+00        -6.0299997E-05
2.6700000E-04        1.0940920E+01
2.3234200E+00        -6.1300001E-05
2.2320000E-04        1.0952900E+01
2.3239601E+00        -5.7699999E-05
1.4949999E-04        1.0964910E+01
2.3245001E+00        -4.5299999E-05
8.0799997E-05        1.0976950E+01
2.3250411E+00        -2.2599999E-05
3.5800000E-05        1.0989010E+01
2.3255811E+00        4.2999995E-06
2.0999998E-05        1.1001100E+01
2.3261220E+00        2.4800000E-05
3.2899999E-05        1.1013220E+01
2.3266630E+00        3.0799998E-05
6.0999999E-05        1.1025360E+01
2.3272049E+00        1.9800000E-05
8.8499997E-05        1.1037530E+01
2.3277471E+00        1.9000000E-06
1.0230000E-04        1.1049720E+01
2.3282890E+00        -1.0499999E-05
1.0230000E-04        1.1061950E+01
2.3288310E+00        -6.1999999E-06
1.0060000E-04        1.1074200E+01
2.3293729E+00        1.2600000E-05
1.1040000E-04        1.1086470E+01
2.3299160E+00        3.4099998E-05
1.3229999E-04        1.1098780E+01
2.3304591E+00        4.8200000E-05
1.5040000E-04        1.1111110E+01
2.3310020E+00        5.4100001E-05
1.3730000E-04        1.1123470E+01
2.3315461E+00        5.6500001E-05
7.0599999E-05        1.1135860E+01
2.3320899E+00        5.7499998E-05
-4.7900001E-05       1.1148270E+01
2.3326330E+00        5.3599997E-05
-1.8710000E-04       1.1160710E+01
2.3331780E+00        4.5799999E-05
-3.0370001E-04       1.1173180E+01
2.3337221E+00        3.7899998E-05
-3.6359997E-04       1.1185680E+01
2.3342669E+00        3.7899998E-05
-3.6049998E-04       1.1198210E+01
2.3348119E+00        4.6000001E-05
-3.0710001E-04       1.1210760E+01
2.3353570E+00        5.4799995E-05
-2.2289999E-04       1.1223340E+01
2.3359029E+00        5.3599997E-05
-1.2440000E-04       1.1235960E+01
2.3364489E+00        3.8599999E-05
-2.8400000E-05       1.1248590E+01
2.3369949E+00        1.5699999E-05
4.1999996E-05        1.1261260E+01
2.3375411E+00        -2.8999998E-06
6.9800000E-05        1.1273960E+01
2.3380880E+00        -6.3999996E-06
6.0999999E-05        1.1286680E+01
2.3386340E+00        1.0499999E-05
4.6000001E-05        1.1299430E+01
2.3391809E+00        4.6999998E-05
6.1699997E-05        1.1312220E+01
2.3397291E+00        9.6600001E-05
1.2230000E-04        1.1325030E+01
2.3402760E+00        1.4710000E-04
2.0649999E-04        1.1337870E+01
2.3408239E+00        1.8500000E-04
2.7629998E-04        1.1350740E+01
2.3413720E+00        2.0379999E-04
3.0419999E-04        1.1363640E+01
2.3419199E+00        2.0689999E-04
2.8780001E-04        1.1376560E+01
2.3424690E+00        1.9910000E-04
2.3870000E-04        1.1389520E+01
2.3430181E+00        1.8239999E-04
1.7119999E-04        1.1402510E+01
2.3435669E+00        1.5309999E-04
1.0180000E-04        1.1415530E+01
2.3441160E+00        1.1060000E-04
5.2399999E-05        1.1428570E+01
2.3446660E+00        6.3399995E-05
4.0499999E-05        1.1441650E+01
2.3452160E+00        2.7200000E-05
6.4599997E-05        1.1454750E+01
2.3457661E+00        1.4100000E-05
1.0010000E-04        1.1467890E+01
2.3463161E+00        2.6000000E-05
1.1780000E-04        1.1481060E+01
2.3468671E+00        5.3399999E-05
1.1040000E-04        1.1494250E+01
2.3474181E+00        8.4599997E-05
9.2700000E-05        1.1507480E+01
2.3479691E+00        1.0510000E-04
8.1099999E-05        1.1520740E+01
2.3485210E+00        1.0420000E-04
7.2499999E-05        1.1534030E+01
2.3490720E+00        7.9400001E-05
4.8600003E-05        1.1547340E+01
2.3496239E+00        4.1999996E-05
-1.7000000E-06       1.1560690E+01
2.3501761E+00        1.0700000E-05
-6.6999994E-05       1.1574070E+01
2.3507290E+00        4.0000000E-06
-1.2230000E-04       1.1587490E+01
2.3512809E+00        2.4300001E-05
-1.4589999E-04       1.1600930E+01
2.3518350E+00        5.6500001E-05
-1.3350000E-04       1.1614400E+01
2.3523879E+00        8.0300000E-05
-9.9899997E-05       1.1627910E+01
2.3529410E+00        8.5300002E-05
-6.4100001E-05       1.1641440E+01
2.3534949E+00        7.4600001E-05
-4.0499999E-05       1.1655010E+01
2.3540490E+00        6.1699997E-05
-3.2699998E-05       1.1668610E+01
2.3546031E+00        5.5299999E-05
-4.0999999E-05       1.1682240E+01
2.3551581E+00        5.5999997E-05
-6.0999999E-05       1.1695910E+01
2.3557129E+00        5.7000001E-05
-8.7499997E-05       1.1709600E+01
2.3562679E+00        5.1699997E-05
-1.1130000E-04       1.1723330E+01
2.3568230E+00        3.9099999E-05
-1.2090000E-04       1.1737090E+01
2.3573780E+00        2.5699999E-05
-1.0200000E-04       1.1750880E+01
2.3579340E+00        2.5500000E-05
-4.5500001E-05       1.1764710E+01
2.3584900E+00        4.7399997E-05
4.3900000E-05        1.1778560E+01
2.3590469E+00        8.8499997E-05
1.3799999E-04        1.1792450E+01
2.3596039E+00        1.3229999E-04
1.8999999E-04        1.1806380E+01
2.3601611E+00        1.6070000E-04
1.6279999E-04        1.1820330E+01
2.3607180E+00        1.6879999E-04
5.8199999E-05        1.1834320E+01
2.3612750E+00        1.6310001E-04
-7.3699994E-05       1.1848340E+01
2.3618331E+00        1.5329999E-04
-1.6550001E-04       1.1862400E+01
2.3623910E+00        1.4540000E-04
-1.7499999E-04       1.1876480E+01
2.3629489E+00        1.3829999E-04
-1.1180000E-04       1.1890610E+01
2.3635080E+00        1.3279999E-04
-2.0300000E-05       1.1904760E+01
2.3640659E+00        1.3299999E-04
5.5099998E-05        1.1918950E+01
2.3646250E+00        1.4470000E-04
9.7999997E-05        1.1933170E+01
2.3651850E+00        1.6759998E-04
1.1869999E-04        1.1947430E+01
2.3657441E+00        1.9339999E-04
1.3380000E-04        1.1961720E+01
2.3663039E+00        2.0840000E-04
1.4929999E-04        1.1976050E+01
2.3668640E+00        2.0239998E-04
1.6020000E-04        1.1990410E+01
2.3674240E+00        1.7480001E-04
1.5810000E-04        1.2004800E+01
2.3679850E+00        1.3070001E-04
1.4019999E-04        1.2019230E+01
2.3685460E+00        7.9600002E-05
1.0940000E-04        1.2033690E+01
2.3691070E+00        2.9800000E-05
7.0099995E-05        1.2048190E+01
2.3696680E+00        -5.6999997E-06
2.7200000E-05        1.2062730E+01
2.3702300E+00        -1.3600000E-05
-1.2400000E-05       1.2077290E+01
2.3707919E+00        1.5699999E-05
-3.5999998E-05       1.2091900E+01
2.3713541E+00        7.6299999E-05
-2.9299999E-05       1.2106540E+01
2.3719170E+00        1.4310000E-04
1.1399999E-05        1.2121210E+01
2.3724790E+00        1.8839999E-04
7.5799995E-05        1.2135920E+01
2.3730421E+00        1.9599999E-04
1.3970000E-04        1.2150670E+01
2.3736050E+00        1.6860000E-04
1.7759998E-04        1.2165450E+01
2.3741691E+00        1.2180000E-04
1.7710000E-04        1.2180270E+01
2.3747330E+00        7.4399999E-05
1.4310000E-04        1.2195120E+01
2.3752971E+00        4.2899999E-05
9.3499999E-05        1.2210010E+01
2.3758609E+00        3.5999998E-05
4.7699999E-05        1.2224940E+01
2.3764260E+00        4.9800001E-05
1.0300000E-05        1.2239900E+01
2.3769910E+00        7.3399999E-05
-2.9599998E-05       1.2254900E+01
2.3775561E+00        9.4199997E-05
-8.4899999E-05       1.2269940E+01
2.3781209E+00        1.0800000E-04
-1.5589999E-04       1.2285010E+01
2.3786869E+00        1.1540000E-04
-2.2150000E-04       1.2300120E+01
2.3792529E+00        1.1780000E-04
-2.5420001E-04       1.2315270E+01
2.3798189E+00        1.1250001E-04
-2.4169999E-04       1.2330460E+01
2.3803861E+00        9.6299998E-05
-1.9789999E-04       1.2345680E+01
2.3809519E+00        6.9599999E-05
-1.5070000E-04       1.2360940E+01
2.3815191E+00        3.8899998E-05
-1.1749999E-04       1.2376240E+01
2.3820870E+00        1.3100000E-05
-9.3900002E-05       1.2391570E+01
2.3826540E+00        1.9999999E-07
-6.1300001E-05       1.2406950E+01
2.3832221E+00        5.2000000E-06
-1.1399999E-05       1.2422360E+01
2.3837900E+00        3.0300000E-05
4.3399999E-05        1.2437810E+01
2.3843589E+00        6.7499997E-05
8.0300000E-05        1.2453300E+01
2.3849270E+00        1.0300000E-04
9.0800000E-05        1.2468830E+01
2.3854959E+00        1.2470000E-04
8.8200002E-05        1.2484390E+01
2.3860650E+00        1.3160000E-04
9.2700000E-05        1.2500000E+01
2.3866351E+00        1.3260001E-04
1.1490000E-04        1.2515650E+01
2.3872049E+00        1.3419999E-04
1.4759999E-04        1.2531330E+01
2.3877749E+00        1.3489999E-04
1.7170000E-04        1.2547050E+01
2.3883450E+00        1.2869999E-04
1.7190000E-04        1.2562810E+01
2.3889160E+00        1.1470000E-04
1.4690000E-04        1.2578620E+01
2.3894861E+00        9.7999997E-05
1.0920000E-04        1.2594460E+01
2.3900571E+00        8.6799999E-05
7.6999997E-05        1.2610340E+01
2.3906291E+00        8.3699997E-05
6.4799999E-05        1.2626260E+01
2.3912001E+00        8.7699998E-05
7.3199997E-05        1.2642230E+01
2.3917720E+00        9.7299999E-05
8.8499997E-05        1.2658230E+01
2.3923440E+00        1.1210000E-04
9.3900002E-05        1.2674270E+01
2.3929169E+00        1.2950000E-04
8.2499995E-05        1.2690360E+01
2.3934901E+00        1.3900000E-04
6.2500003E-05        1.2706480E+01
2.3940630E+00        1.3070001E-04
4.9099999E-05        1.2722650E+01
2.3946359E+00        1.0010000E-04
5.5099998E-05        1.2738850E+01
2.3952100E+00        5.4799995E-05
8.0799997E-05        1.2755100E+01
2.3957829E+00        1.0300000E-05
1.1680000E-04        1.2771390E+01
2.3963580E+00        -2.0999998E-05
1.4540000E-04        1.2787720E+01
2.3969319E+00        -3.2699998E-05
1.5209999E-04        1.2804100E+01
2.3975060E+00        -2.8599998E-05
1.3070001E-04        1.2820510E+01
2.3980820E+00        -1.8600000E-05
8.5300002E-05        1.2836970E+01
2.3986571E+00        -1.2600000E-05
3.2200001E-05        1.2853470E+01
2.3992319E+00        -1.3399999E-05
-1.1699999E-05       1.2870010E+01
2.3998079E+00        -1.7400000E-05
-3.5800000E-05       1.2886600E+01
2.4003839E+00        -2.1500000E-05
-3.6899997E-05       1.2903230E+01
2.4009600E+00        -2.5699999E-05
-1.9800000E-05       1.2919900E+01
2.4015369E+00        -3.4299999E-05
6.0000002E-06        1.2936610E+01
2.4021139E+00        -4.4300003E-05
2.9800000E-05        1.2953370E+01
2.4026909E+00        -4.4300003E-05
4.0999999E-05        1.2970170E+01
2.4032681E+00        -2.7900000E-05
3.7400001E-05        1.2987010E+01
2.4038460E+00        5.0000000E-07
2.7900000E-05        1.3003900E+01
2.4044240E+00        2.3099998E-05
2.2199998E-05        1.3020830E+01
2.4050021E+00        2.1500000E-05
2.5699999E-05        1.3037810E+01
2.4055810E+00        -6.3999996E-06
3.1899999E-05        1.3054830E+01
2.4061601E+00        -4.5500001E-05
3.4299999E-05        1.3071900E+01
2.4067390E+00        -7.5099997E-05
3.2899999E-05        1.3089010E+01
2.4073181E+00        -8.1799997E-05
3.3400000E-05        1.3106160E+01
2.4078979E+00        -6.4599997E-05
4.0299998E-05        1.3123360E+01
2.4084780E+00        -3.6899997E-05
5.2200001E-05        1.3140600E+01
2.4090581E+00        -1.1699999E-05
6.6000001E-05        1.3157900E+01
2.4096389E+00        4.7999997E-06
7.6999997E-05        1.3175230E+01
2.4102190E+00        1.3800000E-05
7.7999997E-05        1.3192610E+01
2.4108000E+00        2.0500000E-05
5.8400001E-05        1.3210040E+01
2.4113820E+00        2.5299998E-05
7.6000001E-06        1.3227510E+01
2.4119630E+00        2.3099998E-05
-7.5599994E-05       1.3245030E+01
2.4125450E+00        7.9000001E-06
-1.7759998E-04       1.3262600E+01
2.4131269E+00        -2.1500000E-05
-2.6959999E-04       1.3280210E+01
2.4137101E+00        -5.7899997E-05
-3.2329999E-04       1.3297870E+01
2.4142931E+00        -9.0100002E-05
-3.2039999E-04       1.3315580E+01
2.4148760E+00        -1.0440000E-04
-2.6679999E-04       1.3333330E+01
2.4154589E+00        -9.6299998E-05
-1.8379999E-04       1.3351140E+01
2.4160430E+00        -7.4099997E-05
-1.0010000E-04       1.3368980E+01
2.4166260E+00        -5.6299999E-05
-3.8599999E-05       1.3386880E+01
2.4172111E+00        -5.7499998E-05
-1.1699999E-05       1.3404830E+01
2.4177949E+00        -8.0799997E-05
-2.1700000E-05       1.3422820E+01
2.4183800E+00        -1.1320000E-04
-5.7499998E-05       1.3440860E+01
2.4189651E+00        -1.4000000E-04
-9.3700000E-05       1.3458950E+01
2.4195499E+00        -1.5309999E-04
-1.0270000E-04       1.3477090E+01
2.4201350E+00        -1.5280000E-04
-7.2499999E-05       1.3495280E+01
2.4207211E+00        -1.4090000E-04
-2.0500000E-05       1.3513510E+01
2.4213080E+00        -1.2020000E-04
2.5699999E-05        1.3531800E+01
2.4218941E+00        -9.3700000E-05
4.9399998E-05        1.3550140E+01
2.4224811E+00        -6.8199995E-05
5.4100001E-05        1.3568520E+01
2.4230680E+00        -4.8400001E-05
5.5099998E-05        1.3586960E+01
2.4236550E+00        -3.4599998E-05
6.1699997E-05        1.3605440E+01
2.4242420E+00        -2.1700000E-05
7.3399999E-05        1.3623980E+01
2.4248300E+00        -1.4000000E-06
8.8200002E-05        1.3642560E+01
2.4254179E+00        2.7200000E-05
1.0560000E-04        1.3661200E+01
2.4260070E+00        5.7899997E-05
1.2349999E-04        1.3679890E+01
2.4265950E+00        8.2200000E-05
1.3299999E-04        1.3698630E+01
2.4271851E+00        9.5600000E-05
1.2280000E-04        1.3717420E+01
2.4277740E+00        1.0060000E-04
9.0399997E-05        1.3736260E+01
2.4283631E+00        1.0230000E-04
5.4799995E-05        1.3755160E+01
2.4289529E+00        1.0270000E-04
4.4799999E-05        1.3774110E+01
2.4295430E+00        9.9199999E-05
7.5599994E-05        1.3793100E+01
2.4301341E+00        8.8000001E-05
1.3829999E-04        1.3812150E+01
2.4307239E+00        6.7900000E-05
1.9719999E-04        1.3831260E+01
2.4313149E+00        4.2899999E-05
2.1859999E-04        1.3850420E+01
2.4319069E+00        1.6500000E-05
1.8860000E-04        1.3869630E+01
2.4324980E+00        -1.0499999E-05
1.2090000E-04        1.3888890E+01
2.4330900E+00        -3.9099999E-05
4.7199999E-05        1.3908210E+01
2.4336820E+00        -6.7900000E-05
-6.3999996E-06       1.3927580E+01
2.4342749E+00        -9.2700000E-05
-2.8400000E-05       1.3947000E+01
2.4348669E+00        -1.1160000E-04
-2.5699999E-05       1.3966480E+01
2.4354601E+00        -1.2560000E-04
-9.2999999E-06       1.3986010E+01
2.4360540E+00        -1.4000000E-04
9.4999996E-06        1.4005600E+01
2.4366469E+00        -1.5589999E-04
2.6700000E-05        1.4025250E+01
2.4372411E+00        -1.6499999E-04
4.1499999E-05        1.4044940E+01
2.4378350E+00        -1.5379999E-04
5.7899997E-05        1.4064700E+01
2.4384301E+00        -1.1920000E-04
8.0300000E-05        1.4084510E+01
2.4390240E+00        -7.3699994E-05
1.0490000E-04        1.4104370E+01
2.4396191E+00        -4.0299998E-05
1.1830000E-04        1.4124290E+01
2.4402151E+00        -3.4299999E-05
1.0680000E-04        1.4144270E+01
2.4408100E+00        -4.9099999E-05
7.0800001E-05        1.4164310E+01
2.4414060E+00        -6.1499995E-05
3.4299999E-05        1.4184400E+01
2.4420030E+00        -5.0799998E-05
3.5300000E-05        1.4204550E+01
2.4425991E+00        -1.9300000E-05
9.6099997E-05        1.4224750E+01
2.4431961E+00        1.1900000E-05
2.0050000E-04        1.4245010E+01
2.4437931E+00        1.7400000E-05
2.9489998E-04        1.4265340E+01
2.4443901E+00        -1.1399999E-05
3.2469997E-04        1.4285710E+01
2.4449880E+00        -6.4599997E-05
2.7419999E-04        1.4306150E+01
2.4455860E+00        -1.2160000E-04
1.7259999E-04        1.4326650E+01
2.4461839E+00        -1.6119999E-04
6.9800000E-05        1.4347200E+01
2.4467831E+00        -1.6899999E-04
-1.1999999E-06       1.4367820E+01
2.4473810E+00        -1.4379999E-04
-3.6899997E-05       1.4388490E+01
2.4479799E+00        -9.9600002E-05
-4.8899998E-05       1.4409220E+01
2.4485800E+00        -6.1300001E-05
-5.0999999E-05       1.4430010E+01
2.4491789E+00        -4.9399998E-05
-4.9399998E-05       1.4450870E+01
2.4497800E+00        -6.9399997E-05
-4.6499998E-05       1.4471780E+01
2.4503801E+00        -1.0610000E-04
-4.4100001E-05       1.4492750E+01
2.4509799E+00        -1.3520000E-04
-4.2899999E-05       1.4513790E+01
2.4515810E+00        -1.3900000E-04
-3.8599999E-05       1.4534880E+01
2.4521830E+00        -1.1559999E-04
-3.4099998E-05       1.4556040E+01
2.4527841E+00        -7.9400001E-05
-3.5300000E-05       1.4577260E+01
2.4533861E+00        -4.9599999E-05
-4.4100001E-05       1.4598540E+01
2.4539881E+00        -3.7899998E-05
-5.5299999E-05       1.4619880E+01
2.4545901E+00        -4.7699999E-05
-5.6500001E-05       1.4641290E+01
2.4551930E+00        -7.1499999E-05
-4.2699998E-05       1.4662760E+01
2.4557960E+00        -1.0060000E-04
-1.7900000E-05       1.4684290E+01
2.4563990E+00        -1.2280000E-04
4.4999997E-06        1.4705880E+01
2.4570019E+00        -1.2539999E-04
1.5300000E-05        1.4727540E+01
2.4576061E+00        -9.9199999E-05
1.5300000E-05        1.4749260E+01
2.4582100E+00        -4.4799999E-05
1.5699999E-05        1.4771050E+01
2.4588151E+00        2.2599999E-05
2.6700000E-05        1.4792900E+01
2.4594190E+00        8.7499997E-05
4.8899998E-05        1.4814810E+01
2.4600251E+00        1.4639999E-04
7.1299997E-05        1.4836790E+01
2.4606299E+00        2.0689999E-04
8.1300001E-05        1.4858840E+01
2.4612360E+00        2.7870000E-04
7.6500000E-05        1.4880950E+01
2.4618411E+00        3.5950000E-04
6.5100001E-05        1.4903130E+01
2.4624479E+00        4.4229999E-04
5.8699999E-05        1.4925370E+01
2.4630539E+00        5.2999996E-04
6.0099999E-05        1.4947680E+01
2.4636610E+00        6.3299999E-04
6.4100001E-05        1.4970060E+01
2.4642680E+00        7.5079995E-04
6.7499997E-05        1.4992500E+01
2.4648750E+00        8.7210000E-04
7.1800001E-05        1.5015010E+01
2.4654830E+00        9.8679995E-04
7.6799995E-05        1.5037590E+01
2.4660909E+00        1.1027000E-03
7.7499993E-05        1.5060240E+01
2.4667001E+00        1.2329000E-03
6.2200001E-05        1.5082960E+01
2.4673080E+00        1.3834999E-03
3.1200001E-05        1.5105740E+01
2.4679170E+00        1.5545000E-03
-2.0999998E-06       1.5128590E+01
2.4685259E+00        1.7462000E-03
-1.8400000E-05       1.5151520E+01
2.4691360E+00        1.9566999E-03
-5.2000000E-06       1.5174510E+01
2.4697461E+00        2.1817998E-03
3.2899999E-05        1.5197570E+01
2.4703560E+00        2.4128000E-03
8.1799997E-05        1.5220700E+01
2.4709661E+00        2.6393000E-03
1.2679999E-04        1.5243900E+01
2.4715769E+00        2.8519998E-03
1.5589999E-04        1.5267180E+01
2.4721880E+00        3.0373998E-03
1.6050000E-04        1.5290520E+01
